title,introduction,link,price,booking_date,rating_star,rating_count,country,cat_key,,
日本岡山｜倉敷美觀地區＆鷲羽山周遊券（倉敷 All Pass）,暢遊倉敷美觀地區與鷲羽山的優惠套票包含 4 種不同設施的優惠票券，使用日起兩天內有效。「倉敷美觀地區＆鷲羽山周遊券」共有 11 個旅遊設施可自由挑選，前往購物、參觀等。暢玩「鷲羽山主題樂園」的遊樂設施，享受巴西風情。搭乘「岡山鷲羽山夕景鑑賞巴士」，前往日本夕陽百景之一的鷲羽山展望台欣賞瀨戶內海美景。在聞名世界的兒島牛仔褲工廠進行丹寧布手做體驗與搭乘限定行駛的牛仔褲巴士，感受不一樣的牛仔褲文化。,https://www.kkday.com/zh-tw/product/126228,1211,20220315,0,0,日本,"['景點門票', '交通票券']",,
日本岡山・Gocha｜布手巾 DIY 製作體驗＆茶室參觀,立即透過 KKday 訂購布手巾 DIY 製作體驗與日式茶室參觀，輕鬆體驗日本文化！在布手巾上蓋上可愛的插畫橡皮章，設計專屬自己的布手巾的體驗活動，在倉敷製作獨一無二的紀念品。彷如在日本國寶茶室・如庵的茶室空間內，悠閒自在享受日本文化的魅力！,https://www.kkday.com/zh-tw/product/126195,533,20220318,0,0,日本,"['DIY課程', '文化節慶', '特色行程']",,
日本岡山｜mt 紙膠帶・收納箱 DIY 裝飾體驗｜附 3 捲 mt 紙膠帶,透過 KKday 訂購紙膠帶 DIY 裝飾體驗，大人小孩一同享樂手作的樂趣！TANE 是 mt 紙膠帶專門店，利用現場 1200 種以上豐富的 mt 紙膠帶，打造獨一無二的收納箱。,https://www.kkday.com/zh-tw/product/126140,242,20220315,0,0,日本,"['DIY課程', '特色行程']",,
日本岡山・倉敷光作所｜切子燈籠 DIY 製作,立即透過 KKday 訂購日本岡山倉敷光作所的切子燈籠 DIY 製作體驗。將燈籠骨架組裝好後，使用日本紙和倉敷特產的紙膠帶裝飾。提著獨一無二的燈籠漫步於倉敷街道上，別有一番風味！,https://www.kkday.com/zh-tw/product/126131,363,20220317,0,0,日本,"['DIY課程', '特色行程']",,
日本岡山｜鷲羽山夕景鑑賞巴士車票｜JR 兒島站,透過 KKday 訂購日本岡山鷲羽山夕景鑑賞巴士車票，輕鬆前往岡山知名夕陽觀賞景點。「鷲羽山夕景鑑賞巴士」如其名，是欣賞夕陽美景的專屬巴士，從 JR 兒島站前 5 號巴士站出發，前往三百山、鷲羽山展望台等著名觀賞夕陽景點，各停留約 15 分鐘讓乘客觀看日落美景，欣賞大自然的魅力。,https://www.kkday.com/zh-tw/product/126115,126,20220318,0,0,日本,['交通票券'],,
日本・高知｜自行車租借．四萬十川觀光船型屋舟下游遊船體驗,現在預約自行車租借．四萬十川觀光船型屋舟下游遊船體驗，騎乘著自行車乘著風悠閒自在的依照自己的節奏去探索四萬十市的魅力，同時還可以搭乘觀光船型屋於四萬十川上悠閒地沿途欣賞壯麗山嵐風光，簡簡單單的透過兩種完全不同的體驗一次滿足好奇的心！四萬十川擁有「日本最後清流」美譽，川面如同鏡子般的清澈，周圍景色也十分怡人。路途上還有沈下橋、赤鐵橋、一條神社等著名景點，趕緊跟著可愛又時尚的自行車一起出發吧！,https://www.kkday.com/zh-tw/product/126034,605,20220318,0,0,日本,"['戶外休閒', '特色行程']",,
英國愛丁堡｜荷里路德宮 Palace of Holyroodhouse 門票,現在預訂荷里路德宮門票，一睹英國女王夏季在蘇格蘭的行宮。這座行宮又被稱為聖十字皇宮，常被使用於國家慶典以及接待外賓，最早是由荷里路德修道院(Holyrood Abbey) 改建而成。,https://www.kkday.com/zh-tw/product/126001,648,20220317,0,0,英國,"['景點門票', '文史藝術', '城市觀光']",,
日本山口 6 小時租車套票｜元乃隅神社・秋芳洞｜新山口站店＆新下關站店取車,透過 KKday 訂購日本山口租車一日遊，讓您用優惠價格租車 6 小時，提供 2 種行程搭配不同地點取車，依照建議路線，輕鬆走訪山口著名景點。喜愛大自然者可前往參觀日本國家公園・秋吉台展望台，套票還包含秋芳洞門票，欣賞著名的鐘乳石洞；喜愛拍照打卡者，可前往角島大橋、元乃隅神社，在人氣打卡景點留下美好回憶。,https://www.kkday.com/zh-tw/product/125902,1623,20220321,0,0,日本,"['一日遊', '自然生態', '租車自駕']",,
【嚐高美集團餐飲禮券】山一和食屋 - Yamaichi｜餐飲現金券,嚐高美集團提供 山一和食屋 - Yamaichi 之餐飲禮券優惠（HK$110/$250 現金券）,https://www.kkday.com/zh-tw/product/125801,363,20220317,0,0,港澳,"['餐廳訂位', '當地美食']",,
日本島根觀光計程車｜由志園＆美保關燈塔｜松江站出發,從 JR 松江站出發，搭乘觀光計程車，開啟 4 小時的島根之旅。走訪以日本牡丹園聞名的大根島・由志園、惠比壽工總本社以及美麗的岬角、燈塔著名的美保關半島。4 小時的包車之旅，不用擔心交通問題，輕鬆遊玩鳥取經典行程。,https://www.kkday.com/zh-tw/product/125756,8331,20220318,0,0,日本,"['一日遊', '專車接送', '私人團&包車']",,
日本｜鳥取沙丘觀光計程車半日遊｜3 小時包車,從 JR 鳥取站出發，前往山陽海岸欣賞奇岩怪石；漫步於鳥取砂丘，欣賞來自世界各地的沙雕藝術家所製作的珍貴沙雕藝術品；走訪可觸摸的水族館・螃蟹館，或在鮮魚市場享用當地的山陽海產。3 小時的包車之旅，不用擔心交通問題，輕鬆遊玩鳥取經典行程。,https://www.kkday.com/zh-tw/product/125749,4698,20220321,0,0,日本,"['一日遊', '專車接送', '私人團&包車']",,
日本｜鳥取倉吉觀光計程車半日遊｜3 小時包車,從鳥取倉吉站出發，走訪鳥取知名景點之一的倉吉白壁土藏群，遠眺三德山投入堂；日本現存最古老圓形校舍重生成了日本最新的模型博物館・圓形劇場倉吉模型博物館；日本唯一以鳥取特產「梨子」為主題的的博物館・鳥取二十世紀梨紀念館。3 小時的包車之旅，不用擔心交通問題，輕鬆遊玩鳥取經典行程。,https://www.kkday.com/zh-tw/product/125746,3342,20220325,0,0,日本,"['一日遊', '專車接送', '私人團&包車']",,
日本．宮城包車半日遊｜羽生天神社．花式滑冰聖地巡迴｜仙台站出發,現在預訂日本宮城包車半日遊，不必周車勞頓，搭乘專車輕鬆從仙台站出發，造訪日本知名花式滑冰選手羽生結弦及荒川静香從小生長的故鄉，還有他們訓練的場地 ICE RINK SENDAI  滑冰場，於場外感受他們曾經努力練習、揮灑汗水的氛圍。還有，羽生結弦選手粉絲們中的秘密聖地「羽生天神社」，印有鳥兒展翅高飛的美麗御朱印，如同羽生結弦選手於滑冰上優美的樣子。透過精簡的半日行程深入了解並感受日本知名滑冰選手的成長過程。,https://www.kkday.com/zh-tw/product/125742,9633,20220320,0,0,日本,"['一日遊', '特色行程', '城市觀光']",,
日本．宮城包車半日遊｜ICHIGO WORLD 採草莓＆午餐 北寄貝飯｜仙台站出發,現在預訂日本宮城半日遊 ICHIGO WORLD 採草莓及午餐享用北寄貝飯的當地特色行程。不必周車勞頓，搭乘專車輕鬆從仙台站出發，前往當地的人氣草莓園 ICHIGO WORLD 現摘新鮮的草莓。在 ICHIGO WORLD 還可享受 30 分鐘草莓吃到飽，甘甜又多汁的草莓，令人不知不覺一口接著一口，欲罷不能！中午於田園山元店享用宮城時令名物「北寄貝飯」，大口品嚐日本當地新鮮的海鮮料理！,https://www.kkday.com/zh-tw/product/125714,13508,20220320,0,0,日本,"['一日遊', '特色行程', '戶外休閒']",,
日本｜島根出雲觀光計程車半日遊｜JR 出雲站出發,從 JR 出雲站出發，走訪參拜集結日本全國神明並以結緣聞名的出雲大社、至稻佐之濱欣賞海景、日御碕展望台，還能體驗島根葡萄酒廠的試飲活動。3.5 小時的包車之旅，不用擔心交通問題，輕鬆遊玩島根經典行程。,https://www.kkday.com/zh-tw/product/125703,5764,20220317,0,0,日本,"['一日遊', '專車接送', '私人團&包車']",,
日本．宮城秋保溫泉｜新水戶屋飯店 溫泉日歸入浴&葡萄酒試飲｜仙台站出發,現在預約宮城縣的新水戶屋飯店秋保溫泉日歸入浴&葡萄酒試飲行程，從仙台站出發前往仙台的奥座敷「新水戶屋飯店」，館內提供 3 個大浴湯共 16 種湯池溫泉，讓人可以盡情的享受泡湯的樂趣。午餐為採用精心嚴選的當季時令食材，並由專業主廚展現精湛的手藝來烹調出一道道美味的料理，泡湯美食一次滿足！接著來到了秋保 WINERY，於館內試飲甘甜順口的葡萄酒，為這一整天畫下完美的句點。,https://www.kkday.com/zh-tw/product/125700,1965,20220320,0,0,日本,"['一日遊', '當地美食', '特色行程']",,
日本香川｜三豐中央觀光巴士 Hearts Shuttle 一日券,透過 KKday 訂購香川縣三豐觀光巴士一日券，現場出示 QRcode 即可換票使用！出示一日券即可一天內無限次數搭乘巴士，輕鬆前往父母之濱、高屋神社、錢形砂繪展望台等香川熱門打卡景點！,https://www.kkday.com/zh-tw/product/125699,242,20220316,0,0,日本,"['一日遊', '特色行程', '交通票券']",,
日本廣島・賀茂鶴酒造｜酒藏參觀＆元祖美酒鍋＆高級品酒套餐,廣島西條是日本三大清酒產地之一，賀茂鶴酒造更是西條最具規模的酒廠。賀茂鶴酒造受獎無數，且長期被皇室選為御用酒款的酒造。現場可以免費試飲限定酒款、體驗釀酒的過程，並在佛蘭西屋品嚐元祖美酒鍋、高級酒，度過悠閒的午餐時光。,https://www.kkday.com/zh-tw/product/125684,1211,20220318,0,0,日本,"['景點門票', '當地美食', '特色行程']",,
紐約遊船｜自由女神像、布魯克林大橋｜DJ 現場表演,現在訂購紐約遊船，帶您航經自由女神像、埃利斯島、布魯克林大橋等熱門地標，船上 DJ 現場演出，欣賞曼哈頓天際線美景，一邊享受音樂一邊感受歡樂氛圍！,https://www.kkday.com/zh-tw/product/125235,1217,20220318,0,0,美國,['遊船票券'],,
夏威夷歐胡島｜Instagram 美照拍攝之旅｜威基基出發,現在預訂夏威夷歐胡島 Instagram 美照拍攝之旅，由專業英語導遊帶領，走訪最適合拍攝 Instagram 美照的景點，在社群媒體上po出從未見過的夏威夷美照！瀏覽美不勝收的歐胡島知名及秘境的景點，一起在網路上留下專屬於你的夏威夷回憶！,https://www.kkday.com/zh-tw/product/125227,589,20220318,0,0,美國,['一日遊'],,
夏威夷歐胡島檀香山｜夜景拍攝之旅｜威基基出發,現在預訂夏威夷歐胡島檀香山夜拍之旅，由專業導覽帶領前往絕佳拍攝地點，領略日落後的市景，拍出檀香山的絕美夜景！在夜晚欣賞不同於白天的城市燈光及幽靜的沙灘，捕捉您從未見過的夏威夷夜景！,https://www.kkday.com/zh-tw/product/125224,589,20220316,0,0,美國,['一日遊'],,
舊金山一日遊 | 中國城徒步導覽＆惡魔島門票和船票 | 市區出發,現在訂購舊金山一日遊，一天之內走遍必去中國城、幸運餅乾觀光工廠、惡魔島 ！專業英語導覽，帶你從舊金山出發！從充滿歷史的中國城開始，導遊將帶你深入探訪幸運餅乾工廠，接著搭乘惡魔島遊船，聽著語音導覽，了解其中精彩故事！,https://www.kkday.com/zh-tw/product/125157,2821,20220326,0,0,美國,['景點門票'],,
美國賓州費城｜芝麻街樂園門票 Sesame Place,現在購買芝麻街樂園門票，跳過現場排隊購票人潮・輕鬆入場！前往芝麻街樂園，與超人氣角色 Elmo 一同玩樂！各式各樣適合孩童搭乘的遊樂設施，還有刺激好玩的水上樂園，觀賞精彩表演和遊行，還能和芝麻街裡的角色互動，親子共遊的絕佳選擇！,https://www.kkday.com/zh-tw/product/125153,1080,20220319,0,0,美國,"['景點門票', '主題樂園', '城市觀光']",,
美國夏威夷大島｜希洛烏瑪烏瑪生態區空中飛索瀑布體驗,現在預約夏威夷大島希洛烏瑪烏瑪生態區的空中飛索瀑布體驗，體驗飛索的快感！刺激飛索帶您飛越瀑布，在可以遠眺哈瑪庫亞海岸的熱帶雨林內探險，沒有飛索經驗也能輕鬆體驗飛索快感。更可以選擇在烏瑪烏瑪河裡游泳及划皮艇，適合全家大小一起增添在夏威夷的難忘體驗！,https://www.kkday.com/zh-tw/product/125148-umauma-falls-zipline-tour-hawaii,6218,20220316,0,0,美國,"['刺激冒險', '自然生態', '戶外休閒']",,
美國夏威夷大島｜希洛烏瑪烏瑪生態區豪華四驅越野車 ATV 體驗,現在預約夏威夷大島希洛烏瑪烏瑪生態區的豪華 ATV 體驗，奔馳在生態區內，飽覽太平洋的壯麗景色！全程 90 分鐘的 ATV 體驗，親自駕駛或與親朋好友一同乘坐，在原始地形上盡情馳騁，還可遠觀遠望雄偉的茂納凱亞火山，享受一趟刺激冒險的旅程！,https://www.kkday.com/zh-tw/product/124953,6307,20220316,0,0,美國,"['刺激冒險', '水上活動', '自然生態']",,
21/22 KKday Welli Hilli 經典滑雪遊,"光是想象就令人興奮又幸福的 Welihilli Park 的冬天！從滑雪場開放到關閉,滑雪者們的刺激和快樂正式展開，現在就安全地乘坐私人接駁車輛去 Welihilli Park 吧！",https://www.kkday.com/zh-tw/product/124265,8524,20220317,0,0,韓國,"['刺激冒險', '專車接送', '私人團&包車']",,
【聖誕親子好去處】魔術興趣班、扭波波課程、紮染課程、霓虹燈手作班、能量塔製作工作坊、蠟燭體驗班,聖誕當然要和小朋友享受親子時光，帶小朋友出去放電！ 香港魔術師 - Haze Illusion 開設魔術興趣班、扭波波課程、紮染課程、霓虹燈手作班、能量塔製作工作坊及蠟燭體驗班，絕對是小朋友好去，處助你計劃精彩充實的聖誕！,https://www.kkday.com/zh-tw/product/123972,726,20220318,0,0,港澳,"['DIY課程', '身心療育', '特色行程']",,
【假日好去處】直立板活動（羊洲/ 南灣）,如果你玩過獨木舟想試吓用一個不一樣嘅角度去睇吓大海，咁直立板就啱晒你，可以企係到划住睇海，划到攰亦可以瞓喺度享受緊大海嘅寧靜！,https://www.kkday.com/zh-tw/product/123650,10887,20220318,0,0,港澳,"['刺激冒險', '特色行程', '戶外休閒']",,
美國奧蘭多｜杜莎夫人蠟像館＋海洋生物水族館套票 Madame Tussauds Orlando & SEA LIFE Aquarium Orlando,現在訂購奧蘭多杜莎夫人蠟像館＋海洋生物水族館套票，不僅讓您省去排隊時間，跳過長長人龍，輕鬆入場，也可以一次包辦奧蘭多旅遊絕對不可錯過的熱門景點。除了可以探索豐富多樣的海地世界，也可以和你心目中的偶像們來一次近距離的接觸！,https://www.kkday.com/zh-tw/product/123467,1193,20220316,0,0,美國,"['景點門票', '博物館&展覽']",,
丹麥哥本哈根凱斯楚普機場 CPH 往返哥本哈根市區（含接機舉牌服務）｜機場接送專車,預訂哥本哈根凱斯楚普機場到哥本哈根市區的接送服務，將有親切又專業的司機提供 24 小時服務，適合各時段抵達的旅客選購，替你省下等待巴士的時間，解決拖帶行李轉乘的不便，省時又省力地往返哥本哈根凱斯楚普機場與哥本哈根！,https://www.kkday.com/zh-tw/product/123384-copenhagen-airport-transfer-to-copenhagen-denmark,4352,20220318,0,0,丹麥,['專車接送'],,
德國柏林杜莎夫人蠟像館,不斷變化的展覽讓您沉浸在名人的世界中. 與 120 多個蠟像自拍 - 包括 Taylor Swift、Taylor Lautner 和許多其他名人. 與海蒂·克魯姆合影後，試試在杜莎夫人蠟像館走秀變成成為頂級模特！.,https://www.kkday.com/zh-tw/product/123297,761,20220316,0,0,德國,['景點門票'],,
阿聯酋國家汽車博物館,阿聯酋國家汽車博物館是一座富有藝術氣息的金字塔形建築，珍藏了200 多輛汽車. 見證謝赫哈馬德的老爺車、定製汽車和世界上最大的 “移動房屋”. 參觀擁有九間客房的巨型地球大篷車，以及擁有吉尼斯世界紀錄的同類中最大的吉普車.,https://www.kkday.com/zh-tw/product/123242,2004,20220316,0,0,阿拉伯聯合大公國,['景點門票'],,
紐奧良全天暢遊通行證 New Orleans All-Inclusive Pass｜自選天數,立即訂購紐奧良全天暢遊通行證 ，跳過排隊人潮 ，輕鬆入場！使用通行證即可以依購買天數用較優惠的價格玩遍紐奧良必去景點，省下到各景點比價和排隊購票的時間，自在安排，盡情遊玩，現在就開啟一趟精彩的紐奧良之旅！,https://www.kkday.com/zh-tw/product/122736,1620,20220315,0,0,美國,"['城市觀光', '博物館&展覽', '交通票券']",,
邁阿密探索者通行證 Miami Explorer Pass｜任選邁阿密必去景點,立即訂購邁阿密探索者通行證 ，跳過排隊人潮 ，輕鬆入場！使用通行證即可以依票種用較優惠的價格任選邁阿密必去景點，省下到各景點比價和排隊購票的時間，自在安排，盡情遊玩，現在就開啟一趟精彩的邁阿密之旅！,https://www.kkday.com/zh-tw/product/122726,1676,20220314,0,0,美國,"['景點門票', '水上活動', '特色行程']",,
坎昆探索者通行證 Cancun Explorer Pass｜任選坎昆必去景點,立即訂購坎昆探索者通行證 ，跳過排隊人潮 ，輕鬆入場！使用通行證即可以依票種用較優惠的價格任選坎昆必去景點，省下到各景點比價和排隊購票的時間，自在安排，盡情遊玩，現在就開啟一趟精彩的坎昆之旅！,https://www.kkday.com/zh-tw/product/122710,2898,20220314,0,0,墨西哥,"['博物館&展覽', '景點門票', '城市觀光']",,
美國布蘭森 | 鐵達尼號博物館門票 Titanic Museum Attraction Branson,現在預訂鐵達尼號博物館門票 ，跳過排隊人潮・輕鬆入場！鐵達尼號博物館把電影經典的場景搬進館內，您將在博物館內體驗一日鐵達尼「乘客」，展出多樣文物和精彩的故事，適合親子一起遊玩的絕佳景點！,https://www.kkday.com/zh-tw/product/122401,496,20220316,0,0,美國,['景點門票'],,
美國洛杉磯 | 第二次世界大戰博物館 The National WWII Museum 門票,現在預訂第二次世界大戰博物館門票 ，跳過排隊人潮・輕鬆入場！第二次世界大戰博物館展示了許多與第二次世界大戰相關的展品，帶領旅客深入了解二戰的歷史、影響和改變，館內還有多樣的豐富體驗，是親子共遊的最佳選擇！,https://www.kkday.com/zh-tw/product/122400,217,20220316,0,0,美國,['景點門票'],,
美國加州｜聖地牙哥愛國者噴射快艇｜刺激水上冒險,現在預訂聖地牙哥愛國者噴射快艇，享受馳騁在聖地牙哥港的快感，由專業船長的帶領，體驗高速旋轉、特技等刺激的水上冒險，帶給你全新的聖地牙哥城市旅遊體驗！,https://www.kkday.com/zh-tw/product/122263,992,20220415,0,0,美國,['景點門票'],,
舊金山半日遊 ｜Google＆Facebook＆LinkedIn｜徒步城市之旅,現在預訂舊金山市區半日遊，一天之內走遍必去知名科技公司 Google、Facebook、LinkedIn！專業英語導覽，帶你從舊金山出發！跟著導遊的腳步，深入暸解舊金山是如何成為世界知名的科技之都，使用徒步之旅的方式，更能充分欣賞舊金山的獨特魅力！,https://www.kkday.com/zh-tw/product/121683,1108,20220401,0,0,美國,"['一日遊', '城市觀光']",,
美國拉斯維加斯 | 杜莎夫人蠟像館 Madame Tussauds Las Vegas 門票,現在預訂杜莎夫人蠟像館門票，參觀全美第一間杜莎夫人蠟像館。館藏有超過 100 座超逼真明星蠟像，你最想見到哪位人氣大明星呢？無論是誰，杜莎夫人蠟像館都能滿足你與偶像近距離接觸願望。,https://www.kkday.com/zh-tw/product/121451,1051,20220316,0,0,美國,['景點門票'],,
【銅鑼灣好去處】愛畫室 | 版畫藝術工作坊,鄭振鐸先生曾言：「梨棗圖畫，為推動文化，功高不可勝言。」想要挖掘並施展自身隱藏的藝術才華和繪畫天賦卻無用武之地？版畫藝術工作室親手為你打造多彩的視覺藝術空間，讓你在繪畫世界裡一展身手。版畫藝術擁有上千年的歷史發展軌跡，蘊含著深厚的歷史文化底蘊，形成了獨具特色的藝術形式。課上你將有機會深入了解版畫的歷史和精髓，並親自動手實驗，通過巧妙構圖，利用木、石等材質為版面盡情釋放你的藝術細胞，揮灑你的繪畫天分，雕刻並印刷出獨特的文藝作品。同時，資深的英文指導老師將在一旁給你提供最專業的教學指導，充分挖掘和施展你橫溢的作畫才華。,https://www.kkday.com/zh-tw/product/121020,1742,20220318,0,0,港澳,"['DIY課程', '特色行程']",,
San Diego speed boat adventure tour,Book now your fully-guided tour onboard a speed boat to discover the Big Bay of San Diego. Take in breathtaking views of the downtown skyline and get a closer look at some of the wildlife of San Diego harbor!,https://www.kkday.com/zh-tw/product/118781,4279,20220316,0,0,美國,['景點門票'],,
美國紐約｜THE RIDE 全景觀光巴士之旅,現在訂購紐約 THE RIDE 全景觀光巴士之旅，幽默的導覽員將帶領乘客搭上斥資百萬美元打造的豪華影音巴士，從偌大的巴士落地窗，欣賞紐約時代廣場、中央公園等知名地標，享受一場難忘的觀光體驗！,https://www.kkday.com/zh-tw/product/118350,1116,20220316,0,0,美國,['景點門票'],,
美國奧蘭多｜Wild Florida Gator Park 鱷魚公園門票,現在訂購 Wild Florida Gator Park 鱷魚公園門票，跳過排隊人潮・輕鬆入場！園區內有許多特殊體驗活動，可與動物們近距離接觸，前進 Wild Florida 來場與奧蘭多特有的野生動物來場相見歡！,https://www.kkday.com/zh-tw/product/118318,310,20220316,0,0,美國,['景點門票'],,
Turin traditional food tour,Join this food tasting tour and discover Turin's rich culinary history.,https://www.kkday.com/zh-tw/product/118040,1473,20220317,0,0,義大利,['景點門票'],,
Private day tour to Madaba Mount Nebo and Bethany,"Enjoy your private day tour to Madaba, Mount Nebo and Bethany and get ready to step back in time in these spiritual and historical locations.",https://www.kkday.com/zh-tw/product/118038,2356,20220317,0,0,約旦,['景點門票'],,
Bordeaux cheese and wine tasting,Enjoy the best of France while in Bordeaux on this 1.5-hour cheese and wine tasting session.,https://www.kkday.com/zh-tw/product/118037,1209,20220317,0,0,法國,['一日遊'],,
Private walking tour of Urbino with a local guide,"Enjoy a private guided tour of Urbino, an idyllic hill town rich in history, tradition and beautiful architecture. Explore the Ducal Palace, its famous university and so much more!",https://www.kkday.com/zh-tw/product/118034,5891,20220318,0,0,義大利,['景點門票'],,
Royal London taxi tour,Book your Royal London taxi tour and discover the royal sights of London in a real London black taxi. See Buckingham Palace and the Tower of London.,https://www.kkday.com/zh-tw/product/118027,8418,20221118,0,0,英國,['景點門票'],,
Maracana Stadium behind the scenes tour,"Buy your Behind the Scenes Tour at Maracana Stadium with Musement with our price match guarantee and secure booking. Get informed, plan and book your amazing activities in Rio de Janeiro.",https://www.kkday.com/zh-tw/product/118022,1147,20220317,0,0,巴西,['景點門票'],,
Amman city tour with private driver,Buy your Amman City Tour with Musement and take a stroll through the old city and learn about its history.,https://www.kkday.com/zh-tw/product/118021,1364,20220317,0,0,約旦,['景點門票'],,
Barrio de Santa Cruz and Seville Cathedral private guided tour,Explore Seville's picturesque Barrio de Santa Cruz and discover the old Jewish quarter together with the Andalusian traditions and culture with your expert private guide. Visit the largest Gothic cathedral in the world and climb the 35 ramps of La Giralda.,https://www.kkday.com/zh-tw/product/118020,1488,20220317,0,0,西班牙,['景點門票'],,
St John Lateran Holy Stairs & the Baptistery private tour,"St John Lateran, Holy Stairs & the Baptistery guided tour. Book your visit now and discover amazing activities in Rome!",https://www.kkday.com/zh-tw/product/118018,930,20220317,0,0,義大利,['景點門票'],,
Tarragona half-day tour from Barcelona,Enjoy a perfect tour for those who wish to learn about the fascinating history of Catalonia. Discover the beautiful city Tarragona on the Costa Dorada.,https://www.kkday.com/zh-tw/product/118014,1550,20220319,0,0,西班牙,['景點門票'],,
Private guided walking tour of Cremona,"Discover Cremona, a city rich in medieval architecture and famous for its famous violin-making traditions. Follow your guide and explore the old quarter!",https://www.kkday.com/zh-tw/product/118011,4961,20220317,0,0,義大利,['景點門票'],,
2-Hour GoCar Essentials Tour,"Book this 2-Hour GoCar Tour with Musement in Lisbon. Explore the breathtaking Portuguese capital in two hours and choose between three circuit options: Alfama Tour, Center Tour and Belém Tour.",https://www.kkday.com/zh-tw/product/118009,775,20220317,0,0,葡萄牙,['景點門票'],,
Paint and wine party in a 17th century palace in Rome,"Discover your inner Michaelangelo, in a painting session with free flowing wine, Italian food and good company with your tickets from Musement.",https://www.kkday.com/zh-tw/product/118005,1395,20220317,0,0,義大利,['景點門票'],,
Guided tour of Vitoria and Salinas de Añana from Bilbao,Enjoy a guided tour of Vitoria and Salinas de Añana from Bilbao. Book your tour wiith Musement and discover the beauty and the traditions of the Basque Country.,https://www.kkday.com/zh-tw/product/118004,2790,20220408,0,0,西班牙,['景點門票'],,
New Orleans food history tour,"Book a New Orleans food history tour today with Musement. Try some classic foods like Creole brisket and Po' boy, and even learn the history of them.",https://www.kkday.com/zh-tw/product/117997,2015,20220324,0,0,美國,['一日遊'],,
Half-day excursion to the Ourika valley from Marrakech,Discover the typical Moroccan countryside and the Ourika valley in a half day from Marrakech.,https://www.kkday.com/zh-tw/product/117996,775,20220317,0,0,摩洛哥,['景點門票'],,
Dead Sea swimming trip with lunch from Amman,Buy your Dead Sea swimming trip with lunch from Amman with Musement and enjoy a relaxing day at the beach and swim in the warm therapeutic waters.,https://www.kkday.com/zh-tw/product/117995,1147,20220317,0,0,約旦,['景點門票'],,
Traditional food walking tour in Genoa,Enjoy Genoa on a food tour by locals and eat at the best places and dishes that book guides don't mention with your tickets from Musement.,https://www.kkday.com/zh-tw/product/117989,1240,20220317,0,0,義大利,['景點門票'],,
Day trip to Imlil Mount Toubkal from Marrakech,Buy your Day trip to splendid Imlil Mount Toubkal from Marrakech with Musement and discover the Moroccan mountains for a real adventure in the countryside.,https://www.kkday.com/zh-tw/product/117985,1922,20220317,0,0,摩洛哥,['景點門票'],,
Private tour of Treviso with a local guide,"Join this private tour of Treviso and let this beautiful city enchant you with its medieval walls, pretty canals, narrow cobbled streets and frescoed churches.",https://www.kkday.com/zh-tw/product/117984,1008,20220317,0,0,義大利,['景點門票'],,
Paris off-the-beaten-path bike tour,Enjoy the best of Paris' charms and secret places in this Paris Off the Beaten Path Bike Tour.,https://www.kkday.com/zh-tw/product/117978,992,20220317,0,0,法國,['景點門票'],,
Private guided tour of Padua in Veneto,"Discover a splendid city of art, full of charm, history and culture! If you'd like to know the territory and explore a town which has a centuries-old tradition with its universities and educational history, join this private tour of Padua!",https://www.kkday.com/zh-tw/product/117975,1008,20220317,0,0,義大利,['景點門票'],,
Guided tour of Musée Martmottan Monet,Take a guided tour of the Musée Marmottan Monet in Paris! Visit the world's biggest Monet collection accompanied by an expert guide.,https://www.kkday.com/zh-tw/product/117974,465,20220317,0,0,法國,['景點門票'],,
Russian State Museum of St. Petersburg Collection in Malaga skip the line combination tickets,Visit Russian State Museum of St. Petersburg Collection in Malaga with skip the line ticktes and discover a perfect window onto the Russian fine art and culture.,https://www.kkday.com/zh-tw/product/117967,248,20220317,0,0,西班牙,['景點門票'],,
Zurich tour with cruise and visit of Lind Home of Chocolate,Experience the best of Zurich. Enjoy a relaxing cruise on Lake Zurich and visit the famous Lindt chocolate shop. Get your tickets with Musement!,https://www.kkday.com/zh-tw/product/117959,1395,20220415,0,0,瑞士,['景點門票'],,
Discover the South and Wadi Shab,"This full-day tour will take you through the mountainous and desert landscape. You will pass the coastal township of Quriyat before you reach Wadi Shab after an approximately 1h30 drive. Your guide will take you for a great walk of 45mn to reach the natural pools and the cave. You'll have time to swim in the area's clear, sparkling waters, then you'll return to the base walking another 45m. You will spend 3 hours in the WADI.Lunch will be the Wadi Shab resort. After lunch, you will continue traveling through the village of Finns and its famous white sand beaches, photo stop, and drive the coastal scenic route to reach the dramatic Bimah Sinkhole, a miracle of nature, where again you will be able to swim in its half salted water. Then it will start your journey back to Muscat in a smooth drive after that active nature day of OMAN. Tour will end in Shatti Al Qurum, then transfer back to your hotel.",https://www.kkday.com/zh-tw/product/117957,1457,20220318,0,0,阿曼,['景點門票'],,
